model_version,model_kind,reducer_mode_scc,model_name,model_path,task,train_epochs,datasplit,aggregation,n_samples,accuracy,balanced_accuracy,f1_macro,f1_weighted,precision_macro,precision_weighted,recall_macro,recall_weighted,model_kind_reducer
202,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v202.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v202.pt,cn_ad,,train,subject_majority,41,0.9024390243902439,0.8995098039215685,0.8995098039215685,0.9024390243902439,0.8995098039215685,0.9024390243902439,0.8995098039215685,0.9024390243902439,xeegnet_scc_node
202,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v202.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v202.pt,cn_ad,,val,window,2527,0.8302334784329244,0.8299548364465492,0.8284170836018068,0.8284659865395677,0.8441348063555114,0.8439451196197255,0.8299548364465492,0.8302334784329244,xeegnet_scc_node
202,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v202.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v202.pt,cn_ad,,val,subject_majority,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,xeegnet_scc_node
202,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v202.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v202.pt,cn_ad,,test,window,2383,0.5543432647922787,0.5571966810600288,0.5533389105388005,0.5524767657371421,0.5581706240716423,0.5593200167964048,0.5571966810600288,0.5543432647922787,xeegnet_scc_edge
202,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v202.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v202.pt,cn_ad,,test,subject_majority,12,0.6666666666666666,0.6666666666666667,0.6571428571428571,0.6571428571428571,0.6875,0.6875,0.6666666666666667,0.6666666666666666,xeegnet_scc_edge
202,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v202.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v202.pt,cn_ad,,train,window,8372,0.9590301003344481,0.9547857047255637,0.9576656672520644,0.9588839434972798,0.9613245031066455,0.9594740893324334,0.9547857047255637,0.9590301003344481,xeegnet_scc_edge
202,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v202.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v202.pt,cn_ad,,train,subject_majority,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,xeegnet_scc_edge
202,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v202.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v202.pt,cn_ad,,val,window,2527,0.7831420656905421,0.78306585986144,0.7829508735280803,0.7829687181299102,0.7839730538169569,0.7839323760765031,0.78306585986144,0.7831420656905421,xeegnet_scc_edge
202,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v202.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v202.pt,cn_ad,,val,subject_majority,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,xeegnet_scc_edge
203,xeegnet,None,xeegnet_model_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_model_v203.pt,cn_ad,,test,window,2525,0.33821782178217824,0.34263138198946913,0.3235350373666818,0.32073267797555216,0.3244686066463564,0.32327082226029097,0.34263138198946913,0.33821782178217824,xeegnet
203,xeegnet,None,xeegnet_model_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_model_v203.pt,cn_ad,,test,subject_majority,12,0.3333333333333333,0.3333333333333333,0.3142857142857143,0.3142857142857143,0.3125,0.3125,0.3333333333333333,0.3333333333333333,xeegnet
203,xeegnet,None,xeegnet_model_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_model_v203.pt,cn_ad,,train,window,8374,0.539407690470504,0.4960609316956629,0.4793068582415263,0.509304461673916,0.49482992958159044,0.5096543840224,0.4960609316956629,0.539407690470504,xeegnet
203,xeegnet,None,xeegnet_model_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_model_v203.pt,cn_ad,,train,subject_majority,41,0.5853658536585366,0.508578431372549,0.4177109440267335,0.471055688000489,0.5448717948717949,0.5525328330206379,0.508578431372549,0.5853658536585366,xeegnet
203,xeegnet,None,xeegnet_model_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_model_v203.pt,cn_ad,,val,window,2383,0.5002098195551825,0.5067546496204103,0.49019486331654016,0.48728632812148526,0.5075182626204877,0.5084449540941277,0.5067546496204103,0.5002098195551825,xeegnet
203,xeegnet,None,xeegnet_model_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_model_v203.pt,cn_ad,,val,subject_majority,12,0.4166666666666667,0.41666666666666663,0.37777777777777777,0.37777777777777777,0.38888888888888884,0.38888888888888884,0.41666666666666663,0.4166666666666667,xeegnet
203,xeegnet_scc,mean,xeegnet_scc_model_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_v203.pt,cn_ad,,test,window,2525,0.8348514851485148,0.8329264632567438,0.8334454058265992,0.8338757145845993,0.8409220378912283,0.8398253222557762,0.8329264632567438,0.8348514851485148,xeegnet_scc_mean
203,xeegnet_scc,mean,xeegnet_scc_model_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_v203.pt,cn_ad,,test,subject_majority,12,0.9166666666666666,0.9166666666666667,0.916083916083916,0.9160839160839161,0.9285714285714286,0.9285714285714285,0.9166666666666667,0.9166666666666666,xeegnet_scc_mean
203,xeegnet_scc,mean,xeegnet_scc_model_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_v203.pt,cn_ad,,train,window,8374,0.779675185096728,0.7690865830940498,0.7711637261706918,0.7786474857217576,0.7741573332222751,0.7784862556873154,0.7690865830940498,0.779675185096728,xeegnet_scc_mean
203,xeegnet_scc,mean,xeegnet_scc_model_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_v203.pt,cn_ad,,train,subject_majority,41,0.8048780487804879,0.7904411764705883,0.7949999999999999,0.8026829268292682,0.8038461538461539,0.8045028142589119,0.7904411764705883,0.8048780487804879,xeegnet_scc_mean
203,xeegnet_scc,mean,xeegnet_scc_model_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_v203.pt,cn_ad,,val,window,2383,0.6365925304238355,0.6360578415601276,0.6360381937340831,0.6366163728621044,0.6360221402109909,0.6366438014542035,0.6360578415601276,0.6365925304238355,xeegnet_scc_mean
203,xeegnet_scc,mean,xeegnet_scc_model_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_v203.pt,cn_ad,,val,subject_majority,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,xeegnet_scc_mean
203,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v203.pt,cn_ad,,test,window,2525,0.7976237623762377,0.797385608603544,0.797430458489866,0.7976064145915631,0.7974875950003141,0.7976013348084385,0.797385608603544,0.7976237623762377,xeegnet_scc_node
203,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v203.pt,cn_ad,,test,subject_majority,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,xeegnet_scc_node
203,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v203.pt,cn_ad,,train,window,8374,0.8735371387628373,0.864601560040193,0.8683057929204199,0.8727566683525546,0.8737231574095881,0.8735854376606903,0.864601560040193,0.8735371387628373,xeegnet_scc_node
203,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v203.pt,cn_ad,,train,subject_majority,41,0.926829268292683,0.920343137254902,0.9239332096474954,0.9264672609620345,0.92875,0.9272560975609756,0.920343137254902,0.926829268292683,xeegnet_scc_node
203,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v203.pt,cn_ad,,val,window,2383,0.6189676877885019,0.6199436259983631,0.6189670838997796,0.618986609635136,0.6199197659145514,0.6209346184225384,0.6199436259983631,0.6189676877885019,xeegnet_scc_node
203,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v203.pt,cn_ad,,val,subject_majority,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,xeegnet_scc_node
203,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v203.pt,cn_ad,,test,window,2525,0.6986138613861386,0.6980967521972867,0.698177575458944,0.698500245259265,0.6983957199074861,0.6985237202792575,0.6980967521972867,0.6986138613861386,xeegnet_scc_edge
203,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v203.pt,cn_ad,,test,subject_majority,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7571428571428571,0.7571428571428571,0.75,0.75,xeegnet_scc_edge
203,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v203.pt,cn_ad,,train,window,8374,0.8694769524719369,0.8653416256388653,0.8655394452216056,0.8694412318897636,0.8657417816305508,0.8694097917237517,0.8653416256388653,0.8694769524719369,xeegnet_scc_edge
203,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v203.pt,cn_ad,,train,subject_majority,41,0.926829268292683,0.920343137254902,0.9239332096474954,0.9264672609620345,0.92875,0.9272560975609756,0.920343137254902,0.926829268292683,xeegnet_scc_edge
203,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v203.pt,cn_ad,,val,window,2383,0.60973562736047,0.6095327801766715,0.6093888799587144,0.6098626052822397,0.6093903038827029,0.6101346678236675,0.6095327801766715,0.60973562736047,xeegnet_scc_edge
203,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v203.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v203.pt,cn_ad,,val,subject_majority,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,xeegnet_scc_edge
204,xeegnet,None,xeegnet_model_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_model_v204.pt,cn_ad,,test,window,2293,0.6794592237243785,0.6829101099539692,0.6794592237243785,0.6794592237243785,0.6829101099539692,0.6863609961835597,0.6829101099539692,0.6794592237243785,xeegnet
204,xeegnet,None,xeegnet_model_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_model_v204.pt,cn_ad,,test,subject_majority,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7571428571428571,0.7571428571428571,0.75,0.75,xeegnet
204,xeegnet,None,xeegnet_model_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_model_v204.pt,cn_ad,,train,window,8464,0.8323487712665406,0.8202749776397033,0.8243980706680443,0.8309581712173866,0.8310964083175804,0.8319759032807916,0.8202749776397033,0.8323487712665406,xeegnet
204,xeegnet,None,xeegnet_model_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_model_v204.pt,cn_ad,,train,subject_majority,41,0.9512195121951219,0.9411764705882353,0.94875,0.9506707317073171,0.9615384615384616,0.9549718574108818,0.9411764705882353,0.9512195121951219,xeegnet
204,xeegnet,None,xeegnet_model_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_model_v204.pt,cn_ad,,val,window,2525,0.7441584158415842,0.7445355088324712,0.7441439287847531,0.7441980646287009,0.744383904961867,0.7448690482206575,0.7445355088324712,0.7441584158415842,xeegnet
204,xeegnet,None,xeegnet_model_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_model_v204.pt,cn_ad,,val,subject_majority,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,xeegnet
204,xeegnet_scc,mean,xeegnet_scc_model_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_v204.pt,cn_ad,,test,window,2293,0.7051897078063672,0.7117313544677402,0.70468280132845,0.7038130565294973,0.7157752218871511,0.7206631504853602,0.7117313544677402,0.7051897078063672,xeegnet_scc_mean
204,xeegnet_scc,mean,xeegnet_scc_model_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_v204.pt,cn_ad,,test,subject_majority,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7571428571428571,0.7571428571428571,0.75,0.75,xeegnet_scc_mean
204,xeegnet_scc,mean,xeegnet_scc_model_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_v204.pt,cn_ad,,train,window,8464,0.8226606805293005,0.8216220973022177,0.81856948607014,0.8233527393874591,0.8166372488520246,0.8251134036554642,0.8216220973022177,0.8226606805293005,xeegnet_scc_mean
204,xeegnet_scc,mean,xeegnet_scc_model_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_v204.pt,cn_ad,,train,subject_majority,41,0.926829268292683,0.9375,0.9261261261261262,0.9273566249176005,0.925,0.9378048780487805,0.9375,0.926829268292683,xeegnet_scc_mean
204,xeegnet_scc,mean,xeegnet_scc_model_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_v204.pt,cn_ad,,val,window,2525,0.7877227722772278,0.7865294610352834,0.7868344522398291,0.7872213891886346,0.7892530028840363,0.7888269386758662,0.7865294610352834,0.7877227722772278,xeegnet_scc_mean
204,xeegnet_scc,mean,xeegnet_scc_model_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_v204.pt,cn_ad,,val,subject_majority,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,xeegnet_scc_mean
204,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v204.pt,cn_ad,,test,window,2293,0.7069341474051462,0.7032022755425058,0.7038233014724877,0.7059810371619486,0.705865675110388,0.7064329747326863,0.7032022755425058,0.7069341474051462,xeegnet_scc_node
204,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v204.pt,cn_ad,,test,subject_majority,12,0.75,0.75,0.7482517482517483,0.7482517482517483,0.7571428571428571,0.7571428571428571,0.75,0.75,xeegnet_scc_node
204,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v204.pt,cn_ad,,train,window,8464,0.9089083175803403,0.904705672241978,0.9057601045384701,0.9087841798973705,0.9069179156282468,0.9087573044969103,0.904705672241978,0.9089083175803403,xeegnet_scc_node
204,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v204.pt,cn_ad,,train,subject_majority,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,xeegnet_scc_node
204,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v204.pt,cn_ad,,val,window,2525,0.7247524752475247,0.7245681086694721,0.7245527037274049,0.7247612886969418,0.7245393477100794,0.7247721485586736,0.7245681086694721,0.7247524752475247,xeegnet_scc_node
204,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_node_v204.pt,cn_ad,,val,subject_majority,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,xeegnet_scc_node
204,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v204.pt,cn_ad,,test,window,2293,0.7422590492804186,0.735933461791378,0.7370082670386016,0.7396498642775404,0.7457348987302255,0.7445667266470946,0.735933461791378,0.7422590492804186,xeegnet_scc_edge
204,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v204.pt,cn_ad,,test,subject_majority,12,0.8333333333333334,0.8333333333333333,0.8285714285714285,0.8285714285714286,0.875,0.875,0.8333333333333333,0.8333333333333334,xeegnet_scc_edge
204,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v204.pt,cn_ad,,train,window,8464,0.9678638941398866,0.9683828140415462,0.9669412506336166,0.9679108745730205,0.9656516424246788,0.9681012743537389,0.9683828140415462,0.9678638941398866,xeegnet_scc_edge
204,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v204.pt,cn_ad,,train,subject_majority,41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,xeegnet_scc_edge
204,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v204.pt,cn_ad,,val,window,2525,0.7172277227722772,0.7176503755385691,0.7172202270708166,0.7172611651326402,0.7175473829546881,0.7180517356869363,0.7176503755385691,0.7172277227722772,xeegnet_scc_edge
204,xeegnet_scc,edge,xeegnet_scc_model_reducermode_edge_v204.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_ad/xeegnet_scc_model_reducermode_edge_v204.pt,cn_ad,,val,subject_majority,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,xeegnet_scc_edge
200,xeegnet,None,xeegnet_model_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_model_v200.pt,cn_disease,,test,window,3604,0.7846836847946725,0.7113364138932321,0.7275844616510927,0.7703569706241016,0.7774922325381041,0.7817987417382584,0.7113364138932321,0.7846836847946725,xeegnet
200,xeegnet,None,xeegnet_model_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_model_v200.pt,cn_disease,,test,subject_majority,18,0.8888888888888888,0.8333333333333333,0.8615384615384616,0.882051282051282,0.9285714285714286,0.9047619047619047,0.8333333333333333,0.8888888888888888,xeegnet
200,xeegnet,None,xeegnet_model_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_model_v200.pt,cn_disease,,train,window,10981,0.8603952281213004,0.8269519647455017,0.8366059989306998,0.8580390156835679,0.8498354980606249,0.8584919542992894,0.8269519647455017,0.8603952281213004,xeegnet
200,xeegnet,None,xeegnet_model_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_model_v200.pt,cn_disease,,train,subject_majority,55,0.9090909090909091,0.8854489164086687,0.8917748917748918,0.9083038173947263,0.8990384615384616,0.9082167832167832,0.8854489164086687,0.9090909090909091,xeegnet
200,xeegnet,None,xeegnet_model_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_model_v200.pt,cn_disease,,val,window,3274,0.7458766035430666,0.7033995784258472,0.7113722777656986,0.7363056156507578,0.7369167933835256,0.7419853443589782,0.7033995784258472,0.7458766035430666,xeegnet
200,xeegnet,None,xeegnet_model_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_model_v200.pt,cn_disease,,val,subject_majority,18,0.8333333333333334,0.7916666666666666,0.8036363636363637,0.8290909090909091,0.823076923076923,0.8307692307692308,0.7916666666666666,0.8333333333333334,xeegnet
200,xeegnet_scc,mean,xeegnet_scc_model_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_scc_model_v200.pt,cn_disease,,test,window,3604,0.6978357380688124,0.6419219064105428,0.6458330456957919,0.6923756436487631,0.6525856133221515,0.6892364352008362,0.6419219064105428,0.6978357380688124,xeegnet_scc_mean
200,xeegnet_scc,mean,xeegnet_scc_model_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_scc_model_v200.pt,cn_disease,,test,subject_majority,18,0.7777777777777778,0.75,0.75,0.7777777777777778,0.75,0.7777777777777778,0.75,0.7777777777777778,xeegnet_scc_mean
200,xeegnet_scc,mean,xeegnet_scc_model_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_scc_model_v200.pt,cn_disease,,train,window,10981,0.8813404972224752,0.8617099790414406,0.8644127787136908,0.8808824017473662,0.8673396882753184,0.8806026879680453,0.8617099790414406,0.8813404972224752,xeegnet_scc_mean
200,xeegnet_scc,mean,xeegnet_scc_model_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_scc_model_v200.pt,cn_disease,,train,subject_majority,55,0.9636363636363636,0.9736842105263157,0.9587087087087087,0.9641550641550641,0.9473684210526316,0.9674641148325359,0.9736842105263157,0.9636363636363636,xeegnet_scc_mean
200,xeegnet_scc,mean,xeegnet_scc_model_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_scc_model_v200.pt,cn_disease,,val,window,3274,0.7501527183872938,0.7095882647001697,0.717572057758413,0.7415387667462049,0.7409396218818061,0.7462997306595364,0.7095882647001697,0.7501527183872938,xeegnet_scc_mean
200,xeegnet_scc,mean,xeegnet_scc_model_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_scc_model_v200.pt,cn_disease,,val,subject_majority,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,xeegnet_scc_mean
200,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_scc_model_reducermode_node_v200.pt,cn_disease,,test,window,3604,0.7783018867924528,0.7132706053160599,0.7267829463211618,0.7674713874857085,0.7599903420488896,0.7719402202447947,0.7132706053160599,0.7783018867924528,xeegnet_scc_node
200,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_scc_model_reducermode_node_v200.pt,cn_disease,,test,subject_majority,18,0.8888888888888888,0.8333333333333333,0.8615384615384616,0.882051282051282,0.9285714285714286,0.9047619047619047,0.8333333333333333,0.8888888888888888,xeegnet_scc_node
200,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_scc_model_reducermode_node_v200.pt,cn_disease,,train,window,10981,0.8890811401511702,0.8615059947859781,0.8707751578656417,0.8874954780030407,0.8828135083327624,0.8880818917917893,0.8615059947859781,0.8890811401511702,xeegnet_scc_node
200,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_scc_model_reducermode_node_v200.pt,cn_disease,,train,subject_majority,55,0.9818181818181818,0.9705882352941176,0.9783549783549783,0.9816607634789453,0.9871794871794872,0.9822843822843822,0.9705882352941176,0.9818181818181818,xeegnet_scc_node
200,xeegnet_scc,node,xeegnet_scc_model_reducermode_node_v200.pt,/home/mgrabner/eeglass2/all-in-on-eeg/backend/ml/pretrained_models/cn_disease/xeegnet_scc_model_reducermode_node_v200.pt,cn_disease,,val,window,3274,0.7712278558338423,0.7402873167951449,0.747113810469369,0.7666244821885968,0.7605195987684288,0.7677948099640337,0.7402873167951449,0.7712278558338423,xeegnet_scc_node
